category,source,target,tgt_lng
01_character,คิริโนะ,桐乃,zh-CN
01_character,モミジ,红叶,zh-CN
01_character,紅葉,红叶,zh-CN
01_character,Momiji,红叶,zh-CN
01_character,모미지,红叶,zh-CN
01_character,โมมิจิ,红叶,zh-CN
01_character,ハルカ,春香,zh-CN
01_character,遙香,春香,zh-CN
01_character,Haruka,春香,zh-CN
01_character,하루카,春香,zh-CN
01_character,ฮารุกะ,春香,zh-CN
01_character,アスナ,明日奈,zh-CN
01_character,Asuna,明日奈,zh-CN
01_character,아스나,明日奈,zh-CN
01_character,อาสึนะ,明日奈,zh-CN
01_character,コトリ,琴里,zh-CN
01_character,亞都梨,琴里,zh-CN
01_character,Kotori,琴里,zh-CN
01_character,코토리,琴里,zh-CN
01_character,โคโทริ,琴里,zh-CN
01_character,スズミ,铃美,zh-CN
01_character,鈴美,铃美,zh-CN
01_character,Suzumi,铃美,zh-CN
01_character,스즈미,铃美,zh-CN
01_character,สึซึมิ,铃美,zh-CN
01_character,フィーナ,菲娜,zh-CN
01_character,Pina,菲娜,zh-CN
01_character,피나,菲娜,zh-CN
01_character,พีน่า,菲娜,zh-CN
01_character,ツルギ（水着）,鹤城（泳装）,zh-CN
01_character,弦生(泳裝),鹤城（泳装）,zh-CN
01_character,Tsurugi (Swimsuit),鹤城（泳装）,zh-CN
01_character,츠루기(수영복),鹤城（泳装）,zh-CN
01_character,ซึรุกิ (ชุดว่ายน้ำ),鹤城（泳装）,zh-CN
01_character,イズミ（水着）,泉（泳装）,zh-CN
01_character,泉(泳裝),泉（泳装）,zh-CN
01_character,Izumi (Swimsuit),泉（泳装）,zh-CN
01_character,이즈미(수영복),泉（泳装）,zh-CN
01_character,อิซุมิ (ชุดว่ายน้ำ),泉（泳装）,zh-CN
01_character,トモエ,巴,zh-CN
01_character,智惠,巴,zh-CN
01_character,Tomoe,巴,zh-CN
01_character,토모에,巴,zh-CN
01_character,โทโมเอะ,巴,zh-CN
01_character,フブキ,吹雪,zh-CN
01_character,Fubuki,吹雪,zh-CN
01_character,후부키,吹雪,zh-CN
01_character,ฟุบุกิ,吹雪,zh-CN
01_character,ミチル,满,zh-CN
01_character,三千留,满,zh-CN
01_character,Michiru,满,zh-CN
01_character,미치루,满,zh-CN
01_character,มิจิรุ,满,zh-CN
01_character,ヒビキ（応援団）,响（应援团）,zh-CN
01_character,響(應援團),响（应援团）,zh-CN
01_character,Hibiki (Cheer Squad),响（应援团）,zh-CN
01_character,히비키(응원단),响（应援团）,zh-CN
01_character,ฮิบิกิ (ชุดเชียร์),响（应援团）,zh-CN
01_character,ハスミ（体操服）,莲见（体操服）,zh-CN
01_character,蓮實(體育服),莲见（体操服）,zh-CN
01_character,Hasumi (Track),莲见（体操服）,zh-CN
01_character,하스미(체육복),莲见（体操服）,zh-CN
01_character,ฮาสุมิ (ชุดพละ),莲见（体操服）,zh-CN
01_character,ジュンコ（正月）,纯子（新年）,zh-CN
01_character,淳子(正月),纯子（新年）,zh-CN
01_character,Junko (New Year),纯子（新年）,zh-CN
01_character,준코(새해),纯子（新年）,zh-CN
01_character,จุนโกะ (ปีใหม่),纯子（新年）,zh-CN
01_character,コハル（水着）,小春（泳装）,zh-CN
01_character,小春(泳裝),小春（泳装）,zh-CN
01_character,Koharu (Swimsuit),小春（泳装）,zh-CN
01_character,코하루(수영복),小春（泳装）,zh-CN
01_character,โคฮารุ (ชุดว่ายน้ำ),小春（泳装）,zh-CN
01_character,イブキ,伊吹,zh-CN
01_character,Ibuki,伊吹,zh-CN
01_character,이부키,伊吹,zh-CN
01_character,อิบูกิ,伊吹,zh-CN
01_character,アイリ（バンド）,爱莉（乐队）,zh-CN
01_character,愛莉(樂團),爱莉（乐队）,zh-CN
01_character,Airi (Band),爱莉（乐队）,zh-CN
01_character,아이리(밴드),爱莉（乐队）,zh-CN
01_character,ไอริ (วงดนตรี),爱莉（乐队）,zh-CN
01_character,ミネ（アイドル）,美祢（偶像）,zh-CN
01_character,美禰（偶像）,美祢（偶像）,zh-CN
01_character,Mine (Idol),美祢（偶像）,zh-CN
01_character,미네(아이돌),美祢（偶像）,zh-CN
01_character,มิเนะ (ไอดอล),美祢（偶像）,zh-CN
01_character,ヒビキ,响,zh-CN
01_character,響,响,zh-CN
01_character,Hibiki,响,zh-CN
01_character,히비키,响,zh-CN
01_character,ฮิบิกิ,响,zh-CN
01_character,カリン,花凛,zh-CN
01_character,Karin,花凛,zh-CN
01_character,카린,花凛,zh-CN
01_character,คาริน,花凛,zh-CN
01_character,サヤ,纱绫,zh-CN
01_character,沙耶,纱绫,zh-CN
01_character,Saya,纱绫,zh-CN
01_character,사야,纱绫,zh-CN
01_character,ซายะ,纱绫,zh-CN
01_character,マシロ,真白,zh-CN
01_character,麻白,真白,zh-CN
01_character,Mashiro,真白,zh-CN
01_character,마시로,真白,zh-CN
01_character,มาชิโระ,真白,zh-CN
01_character,マシロ（水着）,真白（泳装）,zh-CN
01_character,麻白(泳裝),真白（泳装）,zh-CN
01_character,Mashiro (Swimsuit),真白（泳装）,zh-CN
01_character,마시로(수영복),真白（泳装）,zh-CN
01_character,มาชิโระ (ชุดว่ายน้ำ),真白（泳装）,zh-CN
01_character,ヒフミ（水着）,日富美（泳装）,zh-CN
01_character,日步美(泳裝),日富美（泳装）,zh-CN
01_character,Hifumi (Swimsuit),日富美（泳装）,zh-CN
01_character,히후미(수영복),日富美（泳装）,zh-CN
01_character,ฮิฟุมิ (ชุดว่ายน้ำ),日富美（泳装）,zh-CN
01_character,サヤ（私服）,纱绫（便服）,zh-CN
01_character,沙耶(私服),纱绫（便服）,zh-CN
01_character,Saya (Casual),纱绫（便服）,zh-CN
01_character,사야(사복),纱绫（便服）,zh-CN
01_character,ซายะ (ชุดลำลอง),纱绫（便服）,zh-CN
01_character,初音ミク,初音未来,zh-CN
01_character,初音未來,初音未来,zh-CN
01_character,Hatsune Miku,初音未来,zh-CN
01_character,하츠네 미쿠,初音未来,zh-CN
01_character,ฮัตสึเนะ มิกุ,初音未来,zh-CN
01_character,アコ,亚子,zh-CN
01_character,亞子,亚子,zh-CN
01_character,Ako,亚子,zh-CN
01_character,아코,亚子,zh-CN
01_character,อาโกะ,亚子,zh-CN
01_character,チェリノ（温泉）,切里诺（温泉）,zh-CN
01_character,潔莉諾(溫泉),切里诺（温泉）,zh-CN
01_character,Cherino (Hot Spring),切里诺（温泉）,zh-CN
01_character,체리노(온천),切里诺（温泉）,zh-CN
01_character,เชริโน่ (ออนเซ็น),切里诺（温泉）,zh-CN
01_character,ノドカ（温泉）,和香（温泉）,zh-CN
01_character,和香(溫泉),和香（温泉）,zh-CN
01_character,Nodoka (Hot Spring),和香（温泉）,zh-CN
01_character,노도카(온천),和香（温泉）,zh-CN
01_character,โนโดกะ (ออนเซ็น),和香（温泉）,zh-CN
01_character,セリカ（正月）,芹香（新年）,zh-CN
01_character,茜香(正月),芹香（新年）,zh-CN
01_character,Serika (New Year),芹香（新年）,zh-CN
01_character,세리카(새해),芹香（新年）,zh-CN
01_character,เซริกะ (ปีใหม่),芹香（新年）,zh-CN
01_character,セナ,濑名,zh-CN
01_character,瀬奈,濑名,zh-CN
01_character,Sena,濑名,zh-CN
01_character,세나,濑名,zh-CN
01_character,เซนะ,濑名,zh-CN
01_character,チヒロ,千寻,zh-CN
01_character,千尋,千寻,zh-CN
01_character,Chihiro,千寻,zh-CN
01_character,치히로,千寻,zh-CN
01_character,จิฮิโระ,千寻,zh-CN
01_character,サキ,咲,zh-CN
01_character,咲希,咲,zh-CN
01_character,Saki,咲,zh-CN
01_character,사키,咲,zh-CN
01_character,ซากิ,咲,zh-CN
01_character,カエデ,枫,zh-CN
01_character,楓,枫,zh-CN
01_character,Kaede,枫,zh-CN
01_character,카에데,枫,zh-CN
01_character,คาเอเดะ,枫,zh-CN
01_character,イロハ,伊吕波,zh-CN
01_character,伊呂波,伊吕波,zh-CN
01_character,Iroha,伊吕波,zh-CN
01_character,이로하,伊吕波,zh-CN
01_character,อิโรฮะ,伊吕波,zh-CN
01_character,ヒヨリ,日和,zh-CN
01_character,Hiyori,日和,zh-CN
01_character,히요리,日和,zh-CN
01_character,ฮิโยริ,日和,zh-CN
01_character,モエ,萌绘,zh-CN
01_character,萌,萌绘,zh-CN
01_character,Moe,萌绘,zh-CN
01_character,모에,萌绘,zh-CN
01_character,โมเอะ,萌绘,zh-CN
01_character,アカネ（バニーガール）,茜（邦妮）,zh-CN
01_character,朱音(兔女郎),茜（邦妮）,zh-CN
01_character,Akane (Bunny),茜（邦妮）,zh-CN
01_character,아카네(바니걸),茜（邦妮）,zh-CN
01_character,อาคาเนะ (บันนี่เกิร์ล),茜（邦妮）,zh-CN
01_character,ヒマリ,日鞠,zh-CN
01_character,陽葵,日鞠,zh-CN
01_character,Himari,日鞠,zh-CN
01_character,히마리,日鞠,zh-CN
01_character,ฮิมาริ,日鞠,zh-CN
01_character,ハナエ（クリスマス）,花江（圣诞）,zh-CN
01_character,花繪(聖誕節),花江（圣诞）,zh-CN
01_character,Hanae (Christmas),花江（圣诞）,zh-CN
01_character,하나에(크리스마스),花江（圣诞）,zh-CN
01_character,ฮานาเอะ (คริสต์มาส),花江（圣诞）,zh-CN
01_character,フウカ（正月）,风香（新年）,zh-CN
01_character,風華(正月),风香（新年）,zh-CN
01_character,Fuuka (New Year),风香（新年）,zh-CN
01_character,후우카(새해),风香（新年）,zh-CN
01_character,ฟูกะ (ปีใหม่),风香（新年）,zh-CN
01_character,カンナ,康娜,zh-CN
01_character,環奈,康娜,zh-CN
01_character,Kanna,康娜,zh-CN
01_character,칸나,康娜,zh-CN
01_character,คันนะ,康娜,zh-CN
01_character,ナギサ,渚,zh-CN
01_character,Nagisa,渚,zh-CN
01_character,나기사,渚,zh-CN
01_character,นางิสะ,渚,zh-CN
01_character,ハルカ（正月）,春香（新年）,zh-CN
01_character,遙香(正月),春香（新年）,zh-CN
01_character,Haruka (New Year),春香（新年）,zh-CN
01_character,하루카(새해),春香（新年）,zh-CN
01_character,ฮารุกะ (ปีใหม่),春香（新年）,zh-CN
01_character,ミノリ,实里,zh-CN
01_character,實里,实里,zh-CN
01_character,Minori,实里,zh-CN
01_character,미노리,实里,zh-CN
01_character,มิโนริ,实里,zh-CN
01_character,シロコ（水着）,白子（泳装）,zh-CN
01_character,白子(泳裝),白子（泳装）,zh-CN
01_character,Shiroko (Swimsuit),白子（泳装）,zh-CN
01_character,시로코(수영복),白子（泳装）,zh-CN
01_character,ชิโรโกะ (ชุดว่ายน้ำ),白子（泳装）,zh-CN
01_character,ヒナタ（水着）,日向（泳装）,zh-CN
01_character,日向(泳裝),日向（泳装）,zh-CN
01_character,Hinata (Swimsuit),日向（泳装）,zh-CN
01_character,히나타(수영복),日向（泳装）,zh-CN
01_character,ฮินาตะ (ชุดว่ายน้ำ),日向（泳装）,zh-CN
01_character,ミモリ（水着）,三森（泳装）,zh-CN
01_character,三森(泳裝),三森（泳装）,zh-CN
01_character,Mimori (Swimsuit),三森（泳装）,zh-CN
01_character,미모리(수영복),三森（泳装）,zh-CN
01_character,มิโมริ (ชุดว่ายน้ำ),三森（泳装）,zh-CN
01_character,ハルナ（体操服）,晴奈（运动服）,zh-CN
01_character,羽留奈(體育服),晴奈（运动服）,zh-CN
01_character,Haruna (Track),晴奈（运动服）,zh-CN
01_character,하루나(체육복),晴奈（运动服）,zh-CN
01_character,ฮารุนะ (ชุดพละ),晴奈（运动服）,zh-CN
01_character,シグレ（温泉）,时雨（温泉）,zh-CN
01_character,時雨(溫泉),时雨（温泉）,zh-CN
01_character,Shigure (Hot Spring),时雨（温泉）,zh-CN
01_character,시구레(온천),时雨（温泉）,zh-CN
01_character,ชิกุเระ (ออนเซ็น),时雨（温泉）,zh-CN
01_character,エイミ（水着）,艾米（泳装）,zh-CN
01_character,英美(泳裝),艾米（泳装）,zh-CN
01_character,Eimi (Swimsuit),艾米（泳装）,zh-CN
01_character,에이미(수영복),艾米（泳装）,zh-CN
01_character,เอมิ (ชุดว่ายน้ำ),艾米（泳装）,zh-CN
01_character,マコト,真琴,zh-CN
01_character,Makoto,真琴,zh-CN
01_character,마코토,真琴,zh-CN
01_character,มาโคโตะ,真琴,zh-CN
01_character,アカリ（正月）,明里（正月）,zh-CN
01_character,亞伽里(正月),明里（正月）,zh-CN
01_character,Akari (New Year),明里（正月）,zh-CN
01_character,아카리(새해),明里（正月）,zh-CN
01_character,อาคาริ (ปีใหม่),明里（正月）,zh-CN
01_character,ツバキ（ガイド）,椿（导游）,zh-CN
01_character,椿(導覽員),椿（导游）,zh-CN
01_character,Tsubaki (Guide),椿（导游）,zh-CN
01_character,츠바키(가이드),椿（导游）,zh-CN
01_character,สึบากิ (ไกด์),椿（导游）,zh-CN
01_character,セリカ（水着）,芹香（泳装）,zh-CN
01_character,茜香(泳裝),芹香（泳装）,zh-CN
01_character,Serika (Swimsuit),芹香（泳装）,zh-CN
01_character,세리카(수영복),芹香（泳装）,zh-CN
01_character,เซริกะ (ชุดว่ายน้ำ),芹香（泳装）,zh-CN
01_character,フブキ（水着）,吹雪（泳装）,zh-CN
01_character,吹雪(泳裝),吹雪（泳装）,zh-CN
01_character,Fubuki (Swimsuit),吹雪（泳装）,zh-CN
01_character,후부키(수영복),吹雪（泳装）,zh-CN
01_character,ฟุบุกิ (ชุดว่ายน้ำ),吹雪（泳装）,zh-CN
01_character,トモエ（チーパオ）,智惠（旗袍）,zh-CN
01_character,Tomoe (Qipao),智惠（旗袍）,zh-CN
01_character,토모에(치파오),智惠（旗袍）,zh-CN
01_character,โทโมเอะ (กี่เผ้า),智惠（旗袍）,zh-CN
01_character,キサキ,妃咲,zh-CN
01_character,妃姬,妃咲,zh-CN
01_character,Kisaki,妃咲,zh-CN
01_character,키사키,妃咲,zh-CN
01_character,คิซากิ,妃咲,zh-CN
01_character,サツキ,皋月,zh-CN
01_character,Satsuki,皋月,zh-CN
01_character,사츠키,皋月,zh-CN
01_character,ซัตสึกิ,皋月,zh-CN
01_character,アイリ,爱理,zh-CN
01_character,愛莉,爱理,zh-CN
01_character,Airi,爱理,zh-CN
01_character,아이리,爱理,zh-CN
01_character,ไอริ,爱理,zh-CN
01_character,フウカ,风香,zh-CN
01_character,風華,风香,zh-CN
01_character,Fuuka,风香,zh-CN
01_character,후우카,风香,zh-CN
01_character,ฟูกะ,风香,zh-CN
01_character,ハナエ,花江,zh-CN
01_character,花繪,花江,zh-CN
01_character,Hanae,花江,zh-CN
01_character,하나에,花江,zh-CN
01_character,ฮานาเอะ,花江,zh-CN
01_character,ハレ,晴,zh-CN
01_character,Hare,晴,zh-CN
01_character,하레,晴,zh-CN
01_character,ฮาเระ,晴,zh-CN
01_character,ウタハ,歌原,zh-CN
01_character,詠葉,歌原,zh-CN
01_character,Utaha,歌原,zh-CN
01_character,우타하,歌原,zh-CN
01_character,อุทาฮะ,歌原,zh-CN
01_character,アヤネ,绫音,zh-CN
01_character,綾音,绫音,zh-CN
01_character,Ayane,绫音,zh-CN
01_character,아야네,绫音,zh-CN
01_character,อายาเนะ,绫音,zh-CN
01_character,シズコ,静子,zh-CN
01_character,靜子,静子,zh-CN
01_character,Shizuko,静子,zh-CN
01_character,시즈코,静子,zh-CN
01_character,ชิซุโกะ,静子,zh-CN
01_character,ハナコ,花子,zh-CN
01_character,Hanako,花子,zh-CN
01_character,하나코,花子,zh-CN
01_character,ฮานาโกะ,花子,zh-CN
01_character,マリー,玛丽,zh-CN
01_character,瑪麗,玛丽,zh-CN
01_character,Mari,玛丽,zh-CN
01_character,마리,玛丽,zh-CN
01_character,มารี,玛丽,zh-CN
01_character,チナツ,千夏,zh-CN
01_character,Chinatsu,千夏,zh-CN
01_character,치나츠,千夏,zh-CN
01_character,ชินัตสึ,千夏,zh-CN
01_character,コタマ,小玉,zh-CN
01_character,Kotama,小玉,zh-CN
01_character,코타마,小玉,zh-CN
01_character,โคทามะ,小玉,zh-CN
01_character,ジュリ,朱莉,zh-CN
01_character,茱莉,朱莉,zh-CN
01_character,Juri,朱莉,zh-CN
01_character,주리,朱莉,zh-CN
01_character,จูริ,朱莉,zh-CN
01_character,セリナ,芹娜,zh-CN
01_character,芹奈,芹娜,zh-CN
01_character,Serina,芹娜,zh-CN
01_character,세리나,芹娜,zh-CN
01_character,เซรินะ,芹娜,zh-CN
01_character,シミコ,志美子,zh-CN
01_character,Shimiko,志美子,zh-CN
01_character,시미코,志美子,zh-CN
01_character,ชิมิโกะ,志美子,zh-CN
01_character,ヨシミ,好美,zh-CN
01_character,喜美,好美,zh-CN
01_character,Yoshimi,好美,zh-CN
01_character,요시미,好美,zh-CN
01_character,โยชิมิ,好美,zh-CN
01_character,ノドカ,和香,zh-CN
01_character,Nodoka,和香,zh-CN
01_character,노도카,和香,zh-CN
01_character,โนโดกะ,和香,zh-CN
01_character,アヤネ（水着）,绫音（泳装）,zh-CN
01_character,綾音(泳裝),绫音（泳装）,zh-CN
01_character,Ayane (Swimsuit),绫音（泳装）,zh-CN
01_character,아야네(수영복),绫音（泳装）,zh-CN
01_character,อายาเนะ (ชุดว่ายน้ำ),绫音（泳装）,zh-CN
01_character,シズコ（水着）,静子（泳装）,zh-CN
01_character,靜子(泳裝),静子（泳装）,zh-CN
