id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
InfinityTowerDifficulty.4112.1,「清雅流歌」难度13,[Elegance and Flow] Difficulty 13,「麗しの流歌」難易度13,「청아한 선율」 난이도13,「清雅流歌」難度13,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4113.1,「清雅流歌」难度14,[Elegance and Flow] Difficulty 14,「麗しの流歌」難易度14,「청아한 선율」 난이도14,「清雅流歌」難度14,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4114.1,「清雅流歌」难度15,[Elegance and Flow] Difficulty 15,「麗しの流歌」難易度15,「청아한 선율」 난이도15,「清雅流歌」難度15,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4115.1,「清雅流歌」难度16,[Elegance and Flow] Difficulty 16,「麗しの流歌」難易度16,「청아한 선율」 난이도16,「清雅流歌」難度16,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4116.1,「清雅流歌」难度17,[Elegance and Flow] Difficulty 17,「麗しの流歌」難易度17,「청아한 선율」 난이도17,「清雅流歌」難度17,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4117.1,「清雅流歌」难度18,[Elegance and Flow] Difficulty 18,「麗しの流歌」難易度18,「청아한 선율」 난이도18,「清雅流歌」難度18,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4118.1,「清雅流歌」难度19,[Elegance and Flow] Difficulty 19,「麗しの流歌」難易度19,「청아한 선율」 난이도19,「清雅流歌」難度19,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4119.1,「清雅流歌」难度20,[Elegance and Flow] Difficulty 20,「麗しの流歌」難易度20,「청아한 선율」 난이도20,「清雅流歌」難度20,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5100.1,「荒垒震音」难度1,[Shake The Floor] Difficulty 1,「古城の喊声」難易度1,「고성의 트레몰로」 난이도1,「荒壘震音」難度1,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5101.1,「荒垒震音」难度2,[Shake The Floor] Difficulty 2,「古城の喊声」難易度2,「고성의 트레몰로」 난이도2,「荒壘震音」難度2,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5102.1,「荒垒震音」难度3,[Shake The Floor] Difficulty 3,「古城の喊声」難易度3,「고성의 트레몰로」 난이도3,「荒壘震音」難度3,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5103.1,「荒垒震音」难度4,[Shake The Floor] Difficulty 4,「古城の喊声」難易度4,「고성의 트레몰로」 난이도4,「荒壘震音」難度4,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5104.1,「荒垒震音」难度5,[Shake The Floor] Difficulty 5,「古城の喊声」難易度5,「고성의 트레몰로」 난이도5,「荒壘震音」難度5,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5105.1,「荒垒震音」难度6,[Shake The Floor] Difficulty 6,「古城の喊声」難易度6,「고성의 트레몰로」 난이도6,「荒壘震音」難度6,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5106.1,「荒垒震音」难度7,[Shake The Floor] Difficulty 7,「古城の喊声」難易度7,「고성의 트레몰로」 난이도7,「荒壘震音」難度7,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5107.1,「荒垒震音」难度8,[Shake The Floor] Difficulty 8,「古城の喊声」難易度8,「고성의 트레몰로」 난이도8,「荒壘震音」難度8,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5108.1,「荒垒震音」难度9,[Shake The Floor] Difficulty 9,「古城の喊声」難易度9,「고성의 트레몰로」 난이도9,「荒壘震音」難度9,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5109.1,「荒垒震音」难度10,[Shake The Floor] Difficulty 10,「古城の喊声」難易度10,「고성의 트레몰로」 난이도10,「荒壘震音」難度10,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5110.1,「荒垒震音」难度11,[Shake The Floor] Difficulty 11,「古城の喊声」難易度11,「고성의 트레몰로」 난이도11,「荒壘震音」難度11,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5111.1,「荒垒震音」难度12,[Shake The Floor] Difficulty 12,「古城の喊声」難易度12,「고성의 트레몰로」 난이도12,「荒壘震音」難度12,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5112.1,「荒垒震音」难度13,[Shake The Floor] Difficulty 13,「古城の喊声」難易度13,「고성의 트레몰로」 난이도13,「荒壘震音」難度13,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5113.1,「荒垒震音」难度14,[Shake The Floor] Difficulty 14,「古城の喊声」難易度14,「고성의 트레몰로」 난이도14,「荒壘震音」難度14,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5114.1,「荒垒震音」难度15,[Shake The Floor] Difficulty 15,「古城の喊声」難易度15,「고성의 트레몰로」 난이도15,「荒壘震音」難度15,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5115.1,「荒垒震音」难度16,[Shake The Floor] Difficulty 16,「古城の喊声」難易度16,「고성의 트레몰로」 난이도16,「荒壘震音」難度16,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5116.1,「荒垒震音」难度17,[Shake The Floor] Difficulty 17,「古城の喊声」難易度17,「고성의 트레몰로」 난이도17,「荒壘震音」難度17,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5117.1,「荒垒震音」难度18,[Shake The Floor] Difficulty 18,「古城の喊声」難易度18,「고성의 트레몰로」 난이도18,「荒壘震音」難度18,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5118.1,「荒垒震音」难度19,[Shake The Floor] Difficulty 19,「古城の喊声」難易度19,「고성의 트레몰로」 난이도19,「荒壘震音」難度19,InfinityTowerDifficulty.json
InfinityTowerDifficulty.5119.1,「荒垒震音」难度20,[Shake The Floor] Difficulty 20,「古城の喊声」難易度20,「고성의 트레몰로」 난이도20,「荒壘震音」難度20,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6100.1,「幽闭仪典」难度1,[Sinister Ritual] Difficulty 1,「密室の儀式」難易度1,「유폐 의식」 난이도1,「幽閉儀式」難度1,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6101.1,「幽闭仪典」难度2,[Sinister Ritual] Difficulty 2,「密室の儀式」難易度2,「유폐 의식」 난이도2,「幽閉儀式」難度2,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6102.1,「幽闭仪典」难度3,[Sinister Ritual] Difficulty 3,「密室の儀式」難易度3,「유폐 의식」 난이도3,「幽閉儀式」難度3,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6103.1,「幽闭仪典」难度4,[Sinister Ritual] Difficulty 4,「密室の儀式」難易度4,「유폐 의식」 난이도4,「幽閉儀式」難度4,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6104.1,「幽闭仪典」难度5,[Sinister Ritual] Difficulty 5,「密室の儀式」難易度5,「유폐 의식」 난이도5,「幽閉儀式」難度5,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6105.1,「幽闭仪典」难度6,[Sinister Ritual] Difficulty 6,「密室の儀式」難易度6,「유폐 의식」 난이도6,「幽閉儀式」難度6,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6106.1,「幽闭仪典」难度7,[Sinister Ritual] Difficulty 7,「密室の儀式」難易度7,「유폐 의식」 난이도7,「幽閉儀式」難度7,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6107.1,「幽闭仪典」难度8,[Sinister Ritual] Difficulty 8,「密室の儀式」難易度8,「유폐 의식」 난이도8,「幽閉儀式」難度8,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6108.1,「幽闭仪典」难度9,[Sinister Ritual] Difficulty 9,「密室の儀式」難易度9,「유폐 의식」 난이도9,「幽閉儀式」難度9,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6109.1,「幽闭仪典」难度10,[Sinister Ritual] Difficulty 10,「密室の儀式」難易度10,「유폐 의식」 난이도10,「幽閉儀式」難度10,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6110.1,「幽闭仪典」难度11,[Sinister Ritual] Difficulty 11,「密室の儀式」難易度11,「유폐 의식」 난이도11,「幽閉儀式」難度11,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6111.1,「幽闭仪典」难度12,[Sinister Ritual] Difficulty 12,「密室の儀式」難易度12,「유폐 의식」 난이도12,「幽閉儀式」難度12,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6112.1,「幽闭仪典」难度13,[Sinister Ritual] Difficulty 13,「密室の儀式」難易度13,「유폐 의식」 난이도13,「幽閉儀式」難度13,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6113.1,「幽闭仪典」难度14,[Sinister Ritual] Difficulty 14,「密室の儀式」難易度14,「유폐 의식」 난이도14,「幽閉儀式」難度14,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6114.1,「幽闭仪典」难度15,[Sinister Ritual] Difficulty 15,「密室の儀式」難易度15,「유폐 의식」 난이도15,「幽閉儀式」難度15,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6115.1,「幽闭仪典」难度16,[Sinister Ritual] Difficulty 16,「密室の儀式」難易度16,「유폐 의식」 난이도16,「幽閉儀式」難度16,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6116.1,「幽闭仪典」难度17,[Sinister Ritual] Difficulty 17,「密室の儀式」難易度17,「유폐 의식」 난이도17,「幽閉儀式」難度17,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6117.1,「幽闭仪典」难度18,[Sinister Ritual] Difficulty 18,「密室の儀式」難易度18,「유폐 의식」 난이도18,「幽閉儀式」難度18,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6118.1,「幽闭仪典」难度19,[Sinister Ritual] Difficulty 19,「密室の儀式」難易度19,「유폐 의식」 난이도19,「幽閉儀式」難度19,InfinityTowerDifficulty.json
InfinityTowerDifficulty.6119.1,「幽闭仪典」难度20,[Sinister Ritual] Difficulty 20,「密室の儀式」難易度20,「유폐 의식」 난이도20,「幽閉儀式」難度20,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7100.1,「纷闪派对」难度1,[Upbeat Party] Difficulty 1,「閃光の饗宴」難易度1,「트윙클 파티」 난이도1,「紛閃派對」難度1,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7101.1,「纷闪派对」难度2,[Upbeat Party] Difficulty 2,「閃光の饗宴」難易度2,「트윙클 파티」 난이도2,「紛閃派對」難度2,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7102.1,「纷闪派对」难度3,[Upbeat Party] Difficulty 3,「閃光の饗宴」難易度3,「트윙클 파티」 난이도3,「紛閃派對」難度3,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7103.1,「纷闪派对」难度4,[Upbeat Party] Difficulty 4,「閃光の饗宴」難易度4,「트윙클 파티」 난이도4,「紛閃派對」難度4,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7104.1,「纷闪派对」难度5,[Upbeat Party] Difficulty 5,「閃光の饗宴」難易度5,「트윙클 파티」 난이도5,「紛閃派對」難度5,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7105.1,「纷闪派对」难度6,[Upbeat Party] Difficulty 6,「閃光の饗宴」難易度6,「트윙클 파티」 난이도6,「紛閃派對」難度6,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7106.1,「纷闪派对」难度7,[Upbeat Party] Difficulty 7,「閃光の饗宴」難易度7,「트윙클 파티」 난이도7,「紛閃派對」難度7,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7107.1,「纷闪派对」难度8,[Upbeat Party] Difficulty 8,「閃光の饗宴」難易度8,「트윙클 파티」 난이도8,「紛閃派對」難度8,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7108.1,「纷闪派对」难度9,[Upbeat Party] Difficulty 9,「閃光の饗宴」難易度9,「트윙클 파티」 난이도9,「紛閃派對」難度9,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7109.1,「纷闪派对」难度10,[Upbeat Party] Difficulty 10,「閃光の饗宴」難易度10,「트윙클 파티」 난이도10,「紛閃派對」難度10,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7110.1,「纷闪派对」难度11,[Upbeat Party] Difficulty 11,「閃光の饗宴」難易度11,「트윙클 파티」 난이도11,「紛閃派對」難度11,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7111.1,「纷闪派对」难度12,[Upbeat Party] Difficulty 12,「閃光の饗宴」難易度12,「트윙클 파티」 난이도12,「紛閃派對」難度12,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7112.1,「纷闪派对」难度13,[Upbeat Party] Difficulty 13,「閃光の饗宴」難易度13,「트윙클 파티」 난이도13,「紛閃派對」難度13,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7113.1,「纷闪派对」难度14,[Upbeat Party] Difficulty 14,「閃光の饗宴」難易度14,「트윙클 파티」 난이도14,「紛閃派對」難度14,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7114.1,「纷闪派对」难度15,[Upbeat Party] Difficulty 15,「閃光の饗宴」難易度15,「트윙클 파티」 난이도15,「紛閃派對」難度15,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7115.1,「纷闪派对」难度16,[Upbeat Party] Difficulty 16,「閃光の饗宴」難易度16,「트윙클 파티」 난이도16,「紛閃派對」難度16,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7116.1,「纷闪派对」难度17,[Upbeat Party] Difficulty 17,「閃光の饗宴」難易度17,「트윙클 파티」 난이도17,「紛閃派對」難度17,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7117.1,「纷闪派对」难度18,[Upbeat Party] Difficulty 18,「閃光の饗宴」難易度18,「트윙클 파티」 난이도18,「紛閃派對」難度18,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7118.1,「纷闪派对」难度19,[Upbeat Party] Difficulty 19,「閃光の饗宴」難易度19,「트윙클 파티」 난이도19,「紛閃派對」難度19,InfinityTowerDifficulty.json
InfinityTowerDifficulty.7119.1,「纷闪派对」难度20,[Upbeat Party] Difficulty 20,「閃光の饗宴」難易度20,「트윙클 파티」 난이도20,「紛閃派對」難度20,InfinityTowerDifficulty.json
JointDrillAffix.10001.1,交响曲·叹息,Symphony: Sigh,反響,교향곡·탄식,交響曲·嘆息,JointDrillAffix.json
JointDrillAffix.10002.1,交响曲·复诵,Symphony: Recitation,複製,교향곡·복송,交響曲·複誦,JointDrillAffix.json
JointDrillAffix.10003.1,魔典护佑,Codex's Protection,魔典保護,마전의 가호,魔典護佑,JointDrillAffix.json
JointDrillAffix.10004.1,交响曲·恐惧共振,Symphony: Fear Resonance,怖気の連鎖,교향곡·공포의·공명,交響曲·恐懼共振,JointDrillAffix.json
JointDrillAffix.10005.1,安魂咏动,Requiem Aria,深淵の哀歌,진혼곡,安魂詠動,JointDrillAffix.json
JointDrillAffix.10006.1,梦魇终幕,Nightmare Finale,悪夢の黙示録,악몽의 끝,夢魘終幕,JointDrillAffix.json
JointDrillAffix.10007.1,圆舞曲·跟唱,Waltz: Chorus,演舞・反響,왈츠·싱어롱,圓舞曲·跟唱,JointDrillAffix.json
JointDrillAffix.10008.1,圆舞曲·回音,Waltz: Echo,演舞・複製,왈츠·메아리,圓舞曲·回音,JointDrillAffix.json
JointDrillAffix.10009.1,圆舞曲·恶念覆身,Waltz: Malice Shroud,演舞・怖気の連鎖,왈츠·뒤덮인 악의,圓舞曲·惡念覆身,JointDrillAffix.json
JointDrillAffix.10010.1,领主法则·同化衰减,Lord's Law: Assimilation Decay,踏砕・色彩反転,보스 법칙·동화 감쇠,領主法則·同化衰減,JointDrillAffix.json
JointDrillAffix.10011.1,领主法则·异构增幅,Lord's Law: Isomeric Amplification,踏砕・色彩相克,보스 법칙·이질 증폭,領主法則·異構增幅,JointDrillAffix.json
JointDrillAffix.10012.1,权柄,Dominion,踏砕・支配の刻印,권능,權柄,JointDrillAffix.json
JointDrillAffix.10013.1,终末黄昏,Apocalyptic Twilight,踏砕・滅びの黄昏,종말의 황혼,終末黃昏,JointDrillAffix.json
JointDrillAffix.10014.1,破灭预兆,Omen of Ruin,踏砕・滅亡の兆し,파멸의 징조,破滅預兆,JointDrillAffix.json
JointDrillAffix.10015.1,灯影幢幢,Flickering Lanterns,踏砕・揺らめく灯影,겹쳐진 등불의 그림자,燈影幢幢,JointDrillAffix.json
JointDrillAffix.10016.1,攻势更替·直击,Offensive Shift: Direct,踏砕・正面突破,공세 전환·직선 공격,攻勢更替·直擊,JointDrillAffix.json
JointDrillAffix.10017.1,攻势更替·弧光,Offensive Shift: Arc,踏砕・波状攻撃,공세 전환·호광,攻勢更替·弧光,JointDrillAffix.json
JointDrillAffix.10031.1,造物轮替,Cycle of Creation,高貴・めぐる舞台,만물의 순환,造物輪替,JointDrillAffix.json
JointDrillAffix.10032.1,秘能截流,Arcane Energy Interception,高貴・秘能の導き,비술 에너지 차단,祕能截流,JointDrillAffix.json
JointDrillAffix.10033.1,游离能核,Free-Floating Core,高貴・漂う秘能核,부유 에너지 핵,游離能核,JointDrillAffix.json
JointDrillAffix.10034.1,禁卫傀儡,Royal Guard Puppet,高貴・護りの傀儡,근위병 꼭두각시,禁衛傀儡,JointDrillAffix.json
JointDrillAffix.10035.1,秘能崩解,Arcane Collapse,高貴・秘能の崩壊,비술 에너지 붕괴,祕能崩解,JointDrillAffix.json
JointDrillAffix.10036.1,傀儡刃舞,Puppet Blade Dance,高貴・傀儡剣舞,꼭두각시의 검무,傀儡刃舞,JointDrillAffix.json
JointDrillAffix.10037.1,秘能滋长,Arcane Surge,高貴・秘能の昂り,비술 에너지 확장,祕能滋長,JointDrillAffix.json
JointDrillAffix.10038.1,秘能壁垒,Arcane Barrier,高貴・秘能結界,비술 에너지 보호막,祕能壁壘,JointDrillAffix.json
JointDrillLevel.1001.1,交响曲,Symphony,ロアーナ,교향곡,交響曲,JointDrillLevel.json
JointDrillLevel.1005.1,圆舞曲,Waltz,ロアーナ,왈츠,圓舞曲,JointDrillLevel.json
JointDrillLevel.1015.1,蒙尘之眼,Eye of Ashes,オリンピア,먼지에 뒤덮인 눈,蒙塵之眼,JointDrillLevel.json
JointDrill_2_Level.1.1,雷霆行动,Operation Thunderbolt,セルシア,신속 작전,雷霆行動,JointDrill_2_Level.json
JointDrill_2_Level.11.1,绝望阵地,Fortress of Despair,セルシア,절망의 진지,絕望陣地,JointDrill_2_Level.json
JointDrill_2_Level.21.1,集结战术,Siege Tactics,セルシア,집결 전술,集結戰術,JointDrill_2_Level.json
PenguinCardEndlessLevel.101.1,由助手提供的初始筹码减少20%,Starting chips provided by the Assistant -20%,サポーターが提供する初期コインが20%減少する。,어시스트가 제공하는 기본 칩 20% 감소,由助手提供的初始籌碼減少20%,PenguinCardEndlessLevel.json
PenguinCardEndlessLevel.102.1,翻牌时20%概率出现不被视为任何元素的 [石化]2次,"When flipping cards, there is a 20% chance to draw a [Petrified Card] that doesn't count as any element, up to 2 times.",カードをめくった時、20%の確率で、いずれの属性としても扱われない[ブタ]が出現する。2回まで発動。,카드를 뒤집을 때 20% 확률로 어떤 원소로도 간주되지 않는 「석화」 2회 출현,翻牌時有20%機率出現不被視為任何元素的 [石化] 2次,PenguinCardEndlessLevel.json
PenguinCardEndlessLevel.103.1,随机降低持有的1张星命牌1级,Lowers the level of 1 random Fatebound Stellar Card by 1.,ランダムで所持している1枚のシャロットカードのレベルが1低下する。,랜덤으로 보유 중인 페이트 카드 1장이 1레벨 감소,隨機降低持有的1張星命牌1級,PenguinCardEndlessLevel.json
PenguinCardEndlessLevel.104.1,升级项目消耗提高30%,Upgrades cost 30% more .,アップグレードに必要なが30%増加する。,레벨업 시 소모 30% 증가,升級項目消耗提高30%,PenguinCardEndlessLevel.json
PenguinCardEndlessLevel.105.1,发牌轮数-1,-1 Deal,ラウンド回数-1,카드 지급 라운드 수 -1,發牌輪數-1,PenguinCardEndlessLevel.json
PenguinCardEndlessLevel.107.1,随机降低持有的2张星命牌1级,Lowers the level of 2 random Fatebound Stellar Cards by 1.,ランダムで所持している2枚のシャロットカードのレベルが1低下する。,랜덤으로 보유 중인 페이트 카드 2장이 1레벨 감소,隨機降低持有的2張星命牌1級,PenguinCardEndlessLevel.json
PenguinCardEndlessLevel.110.1,只有一次重试机会,You only get one retry.,再挑戦は1回のみ可能。,재도전 기회 1회 제한,只有一次重試機會,PenguinCardEndlessLevel.json
PenguinCardEndlessLevel.111.1,随机降低持有的2张星命牌2级,Lowers the level of 2 random Fatebound Stellar Cards by 2.,ランダムで所持している2枚のシャロットカードのレベルが2低下する。,랜덤으로 보유 중인 페이트 카드 2장이 2레벨 감소,隨機降低持有的2張星命牌2級,PenguinCardEndlessLevel.json
PenguinCardEndlessLevel.114.1,随机降低持有的4张星命牌1级,Lowers the level of 4 random Fatebound Stellar Cards by 1.,ランダムで所持している4枚のシャロットカードのレベルが1低下する。,랜덤으로 보유 중인 페이트 카드 4장이 1레벨 감소,隨機降低持有的4張星命牌1級,PenguinCardEndlessLevel.json
PenguinCardFloor.102.1,本局出现概率提高,Increases the drop rate of this turn.,属性カードが配られる確率UP,이번 게임에 출현 확률 증가,本局出現機率提高,PenguinCardFloor.json
PenguinCardFloor.104.1,本局出现概率提高,Increases the drop rate of this run.,属性カードが配られる確率UP,이번 게임에 출현 확률 증가,本局出現機率提高,PenguinCardFloor.json
PenguinCardFloor.201.1,欢迎来到命运星牌局,Welcome to the Fatebound Stellar Deck.,シャロカードへようこそ,Welcome to 페이트 하우스,歡迎來到命運星牌局,PenguinCardFloor.json
PenguinCardFloor.202.1,选择力所能及的合约,Choose paths within your means.,契約を選んでください,완료 가능한 계약 선택,請挑選量力而為的合約,PenguinCardFloor.json
PenguinCardFloor.204.1,冲击一百万分吧魔王大人,"Aim for 1,000,000 points, my Tyrant!",ハイスコアを目指そう！,100만 점을 향해 달려보세요,朝著一百萬分邁進吧，魔王大人！,PenguinCardFloor.json
PenguinCardFloor.505.1,进入新难度时，清空已获取的,All acquired cleared when entering a new difficulty.,新たな難易度を開始した時、所持はリセットされます。,새로운 난이도 진입 시 획득한 초기화,進入新難度時，清空已獲取的,PenguinCardFloor.json
RegionBossAffix.600901.1,召唤灯泡,Lightbulb Deploy,バルブ召喚,전구 소환,召喚燈泡,RegionBossAffix.json
RegionBossAffix.600902.1,投射利爪,Hooking Crawler,クローキャスト,예리한 발톱 투척,投射利爪,RegionBossAffix.json
RegionBossAffix.600903.1,蓄能激光,Laser Charge,チャージレーザー,차징 레이저,蓄能雷射光,RegionBossAffix.json
RegionBossAffix.600904.1,旋转风车,Spinning Windmill,回転風車,회전 풍차,旋轉風車,RegionBossAffix.json
RegionBossAffix.600905.1,地面雷电,Ground Lightning,地を這う雷撃,대지의 번개,地面雷電,RegionBossAffix.json
RegionBossAffix.601001.1,伸展拍地,Stretch and Slam,ストレッチアタック,대지의 확장,伸展拍地,RegionBossAffix.json
RegionBossAffix.601002.1,拉伸横扫,Stretch and Sweep,ストレッチスイープ,확장 휩쓸기,拉伸橫掃,RegionBossAffix.json
RegionBossAffix.601003.1,连续跃击,Rapid Leapstrike,連続ジャンプアタック,연속 점프 공격,連續躍擊,RegionBossAffix.json
RegionBossAffix.601004.1,滚动冲锋,Rolling Charge,ローリングダッシュ,회전 돌진,滾動衝鋒,RegionBossAffix.json
RegionBossAffix.601005.1,滚动追击,Rolling Chase,ローリングチェイス,회전 추격,滾動追擊,RegionBossAffix.json
RegionBossAffix.601101.1,基础节拍,Basic Rhythm,ベーシックビート,기본 리듬,基礎節拍,RegionBossAffix.json
RegionBossAffix.601102.1,渐强节奏,Crescendo Rhythm,クレッシェンドリズム,크레센도,漸強節奏,RegionBossAffix.json
RegionBossAffix.601103.1,瞬移,Teleport,瞬間移動,순간이동,瞬間移動,RegionBossAffix.json
RegionBossAffix.601104.1,反复演奏,Repeated Performance,リピート演奏,도돌이표,反覆演奏,RegionBossAffix.json
RegionBossAffix.601105.1,滑音,Slide,グリッサンド,글리산도,滑音技巧,RegionBossAffix.json
RegionBossLevel.6009101.1,终宵萤辉,Evernight Emberflies,癒悦ノ光,어웨이크너,終宵螢輝,RegionBossLevel.json
RegionBossLevel.6010101.1,热嘟噜噗男爵,Count of the Duloos,空壺ノ王,뚜두뚜두 남작,熱嘟嚕噗男爵,RegionBossLevel.json
RegionBossLevel.6011101.1,怪诞舞者,Grotesque Dancer,怪奇ノ霊,기괴한 무용수,怪誕舞者,RegionBossLevel.json
SoldierEventBattlePool.10101.1,简易挑战,Easy Challenge,イージー,쉬움 도전,簡易挑戰,SoldierEventBattlePool.json
SoldierEventBattlePool.10102.1,困难挑战,Hard Challenge,ハード,어려움 도전,困難挑戰,SoldierEventBattlePool.json
SoldierEventBattlePool.10103.1,极限挑战,Epic Challenge,エキスパート,극한 도전,極限挑戰,SoldierEventBattlePool.json
SoldierEventBattlePool.10104.1,绝境挑战,Dire Challenge,インフェルノ,절경 도전,絕境挑戰,SoldierEventBattlePool.json
StarTowerGroup.1.1,流水与暗影,Currents and Shadows,流水と暗影,물과 그림자,流水與暗影,StarTowerGroup.json
StarTowerGroup.2.1,烈焰与尘埃,Dust and Flames,烈火と泥鉱,불꽃과 먼지,烈焰與塵埃,StarTowerGroup.json
StarTowerGroup.3.1,风暴与闪电,Storm and Thunder,暴風と雷光,폭풍과 번개,風暴與閃電,StarTowerGroup.json
StarTowerGroup.4.1,原初的迷途,Misstep On One,原初の迷路,원초적 미로,原初的迷途,StarTowerGroup.json
StarTowerGrowthGroup.1.1,星塔研究·一,Monolith Research: I,星ノ塔研究・1,별의 탑 연구 1,星塔研究·一,StarTowerGrowthGroup.json
StarTowerGrowthGroup.2.1,星塔研究·二,Monolith Research: Ⅱ,星ノ塔研究・2,별의 탑 연구 2,星塔研究·二,StarTowerGrowthGroup.json
StarTowerGrowthGroup.3.1,星塔研究·三,Monolith Research: Ⅲ,星ノ塔研究・3,별의 탑 연구 3,星塔研究·三,StarTowerGrowthGroup.json
StarTowerGrowthGroup.4.1,星塔研究·四,Monolith Research: Ⅳ,星ノ塔研究・4,별의 탑 연구 4,星塔研究·四,StarTowerGrowthGroup.json
StoryChapter.1.1,第一章,Chapter 01,第一章,챕터 1,第一章,StoryChapter.json
StoryChapter.2.1,第二章,Chapter 02,第二章,챕터 2,第二章,StoryChapter.json
StoryChapter.3.1,第三章,Chapter 03,第三章,챕터 3,第三章,StoryChapter.json
StoryChapter.4.1,第四章,Chapter 04,第四章,챕터 4,第四章,StoryChapter.json
StoryChapter.5.1,第五章,Chapter 05,第五章,챕터 5,第五章,StoryChapter.json
StoryChapter.6.1,第六章,Chapter 06,第六章,챕터 6,第六章,StoryChapter.json
StoryChapter.7.1,特别篇,Special Chapter,特別篇,특별편,特別篇,StoryChapter.json
StoryChapter.8.1,第七章,Chapter 7,第七章,챕터 7,第七章,StoryChapter.json
StoryChapter.9.1,第八章,Chapter 8,第八章,챕터 8,第八章,StoryChapter.json
StorySetChapter.1001.1,#01,#01,#01,#01,#01,StorySetChapter.json
StorySetChapter.1002.1,#02,#02,#02,#02,#02,StorySetChapter.json
StorySetChapter.1003.1,#03,#03,#03,#03,#03,StorySetChapter.json
StorySetChapter.1004.1,#04,#04,#04,#04,#04,StorySetChapter.json
StorySetChapter.1005.1,#05,#05,#05,#05,#05,StorySetChapter.json
StorySetChapter.1006.1,#06,#06,#06,#06,#06,StorySetChapter.json
StorySetChapter.1007.1,#07,#07,#07,#07,#07,StorySetChapter.json
StorySetChapter.1008.1,#08,#08,#08,#08,#08,StorySetChapter.json
StorySetChapter.1009.1,#09,#09,#09,#09,#09,StorySetChapter.json
StorySetChapter.1010.1,#10,#10,#10,#10,#10,StorySetChapter.json
StorySetChapter.1011.1,#11,#11,#11,#11,#11,StorySetChapter.json
StorySetChapter.1012.1,#12,#12,#12,#12,#12,StorySetChapter.json
