category,category_label,id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
01_character,角色名称,CharacterSkin.15901.1,科洛妮丝（新春）-基础形象,Springseek Coronis: Default,クルニス（華服）・デフォルト,크루니스(새해)-기본,緋春柯洛妮絲-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.15902.1,科洛妮丝（新春）-觉醒形象,Springseek Coronis: Awakened,クルニス（華服）・覚醒,크루니스(새해)-각성,緋春柯洛妮絲-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.16001.1,薇洛（盛夏）-基础形象,Suntide Willow: Default,ウィロー（水着）・デフォルト,윌로(여름)-기본,沐夏薇洛-基礎形象,CharacterSkin.json
01_character,角色名称,CharacterSkin.16002.1,薇洛（盛夏）-觉醒形象,Suntide Willow: Awakened,ウィロー（水着）・覚醒,윌로(여름)-각성,沐夏薇洛-覺醒形象,CharacterSkin.json
01_character,角色名称,CharacterTag.101.1,先锋,Vanguard,アタッカー,딜러,先鋒,CharacterTag.json
01_character,角色名称,CharacterTag.102.1,均衡,Versatile,バランサー,밸런스,均衡,CharacterTag.json
01_character,角色名称,CharacterTag.103.1,辅助,Support,サポーター,서포터,輔助,CharacterTag.json
01_character,角色名称,CharacterTag.104.1,空,Null,空欄,없음,空,CharacterTag.json
01_character,角色名称,CharacterTag.201.1,收集控,Collector,収集家,수집광,收集控,CharacterTag.json
01_character,角色名称,CharacterTag.202.1,稳扎稳打,Steady,しっかり者,착실함,穩紮穩打,CharacterTag.json
01_character,角色名称,CharacterTag.203.1,冒险家,Adventurous,冒険家,모험가,冒險家,CharacterTag.json
01_character,角色名称,CharacterTag.204.1,奇思妙想,Creative,独創性,기상천외,奇思妙想,CharacterTag.json
01_character,角色名称,CharacterTag.205.1,求知心切,Inquisitive,知的好奇心,지식 추구,求知心切,CharacterTag.json
01_character,角色名称,CharacterTag.301.1,空白旅团,New Star Guild,空白旅団,공백 여단,空白旅團,CharacterTag.json
01_character,角色名称,CharacterTag.302.1,帝国卫队,Imperial Guard,帝国護衛隊,제국 호위대,帝國衛隊,CharacterTag.json
01_character,角色名称,CharacterTag.303.1,白猫剧团,White Cat Troupe,劇団白猫,백묘 극단,白貓劇團,CharacterTag.json
01_character,角色名称,CharacterTag.304.1,联合种业,United Harvest,アグリ・ユニオン,아그리 유니온,聯合種業,CharacterTag.json
01_character,角色名称,CharacterTag.305.1,白泽公署,Baize Bureau,白沢管理局,백택 관리국,白澤公署,CharacterTag.json
01_character,角色名称,CharacterTag.306.1,地理协会,Trekker Association,地理協会,지리 협회,地理協會,CharacterTag.json
01_character,角色名称,CharacterTag.307.1,凤凰炒蛋,Fenghuang Diner,鳳凰炒飯,봉황 반점,鳳凰炒蛋,CharacterTag.json
01_character,角色名称,CharacterTag.308.1,谷风家政,Goodwind Homecare,谷風家政,타니카제 가사 대행,谷風家政,CharacterTag.json
01_character,角色名称,CharacterTag.309.1,万送屋,Post Haste,ヨロズ配達,요로즈 택배,萬送屋,CharacterTag.json
01_character,角色名称,CharacterTag.310.1,自由旅人,Freelance Trekker,その他,자유 여행가,自由旅人,CharacterTag.json
01_character,角色名称,CharacterTag.311.1,灰风俱乐部,Ashwind Clan,ウィンドアッシュ,윈드 애시,灰風俱樂部,CharacterTag.json
01_character,角色名称,CharacterTag.312.1,绯曈传讯,Scarlet Sights Media,レッドアイズ,레드 아이즈,緋瞳傳訊,CharacterTag.json
01_character,角色名称,CharacterTag.314.1,云笈文化,Yunji Studio,雲笈文化,운급문화,雲笈文化,CharacterTag.json
01_character,角色名称,CharacterTag.315.1,恩赐意志,Grace Imperium,恩恵意志,은혜의지,恩賜意志,CharacterTag.json
01_character,角色名称,CharacterTag.316.1,花令旅团,Petal Bloom,花咲旅団,하나사키 여단,花令旅團,CharacterTag.json
01_character,角色名称,CharacterTag.317.1,柔光会社,Neo Grace Organization,ムーナワークス,무나 워크스,柔光會社,CharacterTag.json
01_character,角色名称,Item.11603.1,郁蓊恒温室中憩,Resting in the Lush Greenhouse,眠り姫の光合成,잠자는 온실 속의 공주,鬱蓊恆溫室中憩,Item.json (Type 10/Stype 46)
01_character,角色名称,Item.2501013.1,提莉亚,Tilia,ティリア,틸리아,緹莉婭,Item.json (Type 18/Stype 49)
01_character,角色名称,Item.2501016.1,拉露,Laru,ラール,라루,菈露,Item.json (Type 18/Stype 49)
01_character,角色名称,Item.2501025.1,疲惫种业员工,Exhausted Employee,お疲れの農業スタッフ,피곤한 아그리 종사자,疲憊的種業員工,Item.json (Type 18/Stype 49)
01_character,角色名称,Item.2501026.1,资深种业员工,Veteran Employee,ベテラン農業スタッフ,베테랑 아그리 종사자,資深的種業員工,Item.json (Type 18/Stype 49)
01_character,角色名称,NPCAffinityGroup.913300.1,萍水相逢,Acquainted,巡り合い,낯선사이,萍水相逢,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913305.1,相谈甚欢,Friendly,興味津々,화기애애,相談甚歡,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913310.1,情投意合,Connected,以心伝心,찰떡궁합,情投意合,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913315.1,心有灵犀,Devoted,金蘭の契,이심전심,心有靈犀,NPCAffinityGroup.json
01_character,角色名称,NPCAffinityGroup.913320.1,亲密无间,Inseparable,運命の人,천생연분,親密無間,NPCAffinityGroup.json
01_character,角色名称,NPCConfig.173174.1,维嘉尔&珀尔娜,Virigia & Bernina,ヴェルジュ＆ヴェルナー,베르주&베르너,維嘉爾&珀爾娜,NPCConfig.json
01_character,角色名称,NPCConfig.3.1,波西亚,Portia,ポーシア,포셔,波西亞,NPCConfig.json
01_character,角色名称,NPCConfig.4.1,强化机,Enhancement Machine,強化マシン,강화 머신,強化機,NPCConfig.json
01_character,角色名称,NPCConfig.5.1,贝缇丽,Beatrixa,ベアトリス,베아트리스,貝緹麗,NPCConfig.json
01_character,角色名称,NPCConfig.9173.1,珀尔娜,Bernina,ヴェルナー,베르너,珀爾娜,NPCConfig.json
01_character,角色名称,NPCConfig.9174.1,维嘉尔,Virigia,ヴェルジュ,베르주,維嘉爾,NPCConfig.json
01_character,角色名称,SoldierCharacter.2501021.1,卫队侍从,Guard Squire,帝国護衛護衛隊侍従,호위대 시종 기사,衛隊侍從,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501022.1,卫队骑士,Guard Knight,帝国護衛隊騎士,호위대 기사,衛隊騎士,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501023.1,卫队分团长,Guard Captain,帝国護衛隊分隊長,호위대 분단장,衛隊分團長,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501024.1,卫队军士长,Guard Sergeant,帝国護衛隊曹長,호위대 군사장,衛隊軍士長,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501025.1,疲惫种业员工,Exhausted Employee,やつれたアグリユニオン社員,피곤한 아그리 종사자,疲憊的種業員工,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501026.1,资深种业员工,Veteran Employee,ベテランアグリユニオン社員,베테랑 아그리 종사자,資深的種業員工,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501027.1,满月,Vollara,フォルモント,폴몬트,滿月,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501028.1,新月,Neuvira,ネールモント,넬몬트,新月,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501029.1,健壮球手,Sturdy Batter,ウィンドアッシュ戦闘員,건장한 구기 선수,健壯球員,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501030.1,灵巧技工,Clever Technician,ウィンドアッシュエンジニア,솜씨 좋은 수리공,靈巧技工,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501031.1,树树鼠战士,Shrubshrews Warrior,ウッドモット,우드모트 전사,樹樹鼠戰士,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501032.1,树树鼠堡垒,Citadel Shrubshrew,タワーモット,타워모트,樹樹鼠堡壘,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501033.1,猛进之灵,Spirit of Brutality,破砕ノ牙,돌진하는 혼령,猛進之靈,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501034.1,夏洛克,Sherlock,シャロ,샤로,夏洛克,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501035.1,吠啸枭,Howling Owl,ブリーズオウル,브리즈오울,吠嘯梟,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501036.1,犰鱼,Armadillo Fish,タヌキウオ,구어,犰魚,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501037.1,火狼,Firefang,フレイムウルフ,불의 늑대,火狼,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501038.1,毛毛号猫机长,Captain Ⅴacuum,もふもふ号・ネコ機長,털뭉치 호 고양이 캡틴,毛毛號貓機長,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501039.1,吸毛毛猫猫,Vacuum Kitty,もふもふネコ吸い,털 뿜뿜 고양이,吸毛毛貓貓,SoldierCharacter.json
01_character,角色名称,SoldierCharacter.2501040.1,火爆轰炸鸡,Bomber Chicken,フライドチキンボンバー,폭탄닭,火爆轟炸雞,SoldierCharacter.json
01_character,角色名称,SoldierPartner.10101.1,空白旅团,New Star,空白旅団,공백 여단,空白旅團,SoldierPartner.json
01_character,角色名称,SoldierPartner.10501.1,齿轮转转,Gear Spinner,キュートフレンズ,돌아가는 톱니바퀴,齒輪轉轉,SoldierPartner.json
01_character,角色名称,SoldierPartner.10801.1,自由旅人,Freelance Trekker,フリー巡遊者,자유 여행가,自由旅人,SoldierPartner.json
01_character,角色名称,SoldierPartner.11101.1,森林朋友,Forest Friends,森の仲間たち,숲의 친구,森林朋友,SoldierPartner.json
01_character,角色名称,SoldierPartner.11301.1,生存达人,Survival Expert,サバイバルの達人,생존의 달인,生存達人,SoldierPartner.json
01_character,角色名称,SoldierPartner.11401.1,沐浴恩典,Divine Favor,恩恵の加護,축복의 세례,沐浴恩典,SoldierPartner.json
01_character,角色名称,SoldierPartner.11501.1,百步穿杨,Dead Shot,百発百中,백발백중,百步穿楊,SoldierPartner.json
01_character,角色名称,SoldierPartner.11601.1,巅峰战士,Apex Warrior,戦士の頂,최고의 전사,巔峰戰士,SoldierPartner.json
01_character,角色名称,SoldierPartner.11701.1,魅力满溢,Charm Aura,魅力全開,매력 만점,魅力滿溢,SoldierPartner.json
01_character,角色名称,SoldierPartner.11801.1,人多势众,United Force,数は力なり,인해전술,人多勢眾,SoldierPartner.json
01_character,角色名称,SoldierPartner.11901.1,摸鱼高手,Master Slacker,サボりの釣果,땡땡이 고수,摸魚高手,SoldierPartner.json
01_character,角色名称,SoldierPartnerGroup.11.1,森林朋友,Forest Friend,森の仲間たち,숲의 친구,森林朋友,SoldierPartnerGroup.json
01_character,角色名称,SoldierSkin.2501021.1,卫队侍从,Guard Squire,護衛隊侍従,호위대 시종 기사,衛隊侍從,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501022.1,卫队骑士,Guard Knight,護衛隊騎士,호위대 기사,衛隊騎士,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501023.1,卫队分团长,Guard Captain,護衛隊分隊長,호위대 분단장,衛隊分團長,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501024.1,卫队军士长,Guard Sergeant,護衛隊曹長,호위대 군사장,衛隊軍士長,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501025.1,疲惫种业员工,Exhausted Employee,やつれた社員,피곤한 아그리 종사자,疲憊種業員工,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501026.1,资深种业员工,Veteran Employee,ベテラン社員,베테랑 아그리 종사자,資深種業員工,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501029.1,健壮球手,Sturdy Batter,戦闘員,건장한 구기 선수,健壯球員,SoldierSkin.json
01_character,角色名称,SoldierSkin.2501030.1,灵巧技工,Clever Technician,エンジニア,솜씨 좋은 수리공,靈巧技工,SoldierSkin.json
01_character,角色名称,TrialCharacter.10601.1,???,???,???,???,???,TrialCharacter.json
01_character,角色名称,TrialCharacter.16001.1,薇洛,Suntide Willow,ウィロー（水着）,윌로,沐夏薇洛,TrialCharacter.json
01_character,角色名称,TrialCharacter.200891.1,薇洛,Willow,ウィロー（水着）,윌로,薇洛,TrialCharacter.json
02_skill,技能名称,MainSkill.100101.1,强音·主调,Fortissimo: Main Theme,フォルティシモ,포르테·멜로디,強音·主調,MainSkill.json
02_skill,技能名称,MainSkill.100201.1,强音·和声,Fortissimo: Harmony,フォルテ･コード,포르테·하모니,強音·和聲,MainSkill.json
02_skill,技能名称,MainSkill.100301.1,律动·主调,Cadence: Main Theme,ジョコーソ,리듬·멜로디,律動·主調,MainSkill.json
02_skill,技能名称,MainSkill.100401.1,律动·和声,Cadence: Harmony,ジョコーソ･コード,리듬·하모니,律動·和聲,MainSkill.json
02_skill,技能名称,MainSkill.100501.1,高潮·主调,Crescendo: Main Theme,クレッシェンド,클라이막스·멜로디,高潮·主調,MainSkill.json
02_skill,技能名称,MainSkill.100601.1,高潮·和声,Crescendo: Harmony,クレッシェンド･コード,클라이막스·하모니,高潮·和聲,MainSkill.json
02_skill,技能名称,MainSkill.100701.1,谐奏·主调,Harmonics: Main Theme,エネルジコ,화음·멜로디,協奏·主調,MainSkill.json
02_skill,技能名称,MainSkill.100801.1,谐奏·和声,Harmonics: Harmony,エネルジコ･コード,화음·하모니,協奏·和聲,MainSkill.json
02_skill,技能名称,MainSkill.200101.1,盛宴欢愉,Feasts and Revelry,グランドフェスタ,성찬의 환희,盛宴歡愉,MainSkill.json
02_skill,技能名称,MainSkill.200201.1,喧哗勇力,Cry of the Valor,ランブルフォース,소란의 용기,喧嘩勇力,MainSkill.json
02_skill,技能名称,MainSkill.200301.1,极乐忘我,In Ecstasy,ヘブンリーブリス,무아지경,極樂忘我,MainSkill.json
02_skill,技能名称,MainSkill.200501.1,情热如火,Passion Ablaze,ブレイジングハート,불 같은 열정,情熱如火,MainSkill.json
02_skill,技能名称,MainSkill.200601.1,光启吉兆,Radiant Omen,ブレッシングレイ,빛의 길조,光啟吉兆,MainSkill.json
02_skill,技能名称,MainSkill.200701.1,乘风而起,Rise with Zephyr,スカイライザー,바람을 타고 비상,乘風而起,MainSkill.json
02_skill,技能名称,MainSkill.200801.1,涌水泡沫,Bubbling Torrent,オーバーフロー,솟구치는 물거품,湧水泡沫,MainSkill.json
02_skill,技能名称,MainSkill.200901.1,黯灭余音,Echoes of Eclipse,ロストレクイエム,검은 소멸의 잔음,黯滅餘音,MainSkill.json
02_skill,技能名称,MainSkill.201001.1,坚韧意志,Will of Steel,巌の意志,강인한 의지,堅韌意志,MainSkill.json
02_skill,技能名称,MainSkill.300101.1,柠柚好奇,Zesty Curiosity,爽やかな香り,레몬과 유자의 호기심,檸柚好奇,MainSkill.json
02_skill,技能名称,MainSkill.300201.1,季节波形,Seasonal Waves,四季折々,일렁이는 계절,季節波形,MainSkill.json
02_skill,技能名称,MainSkill.300301.1,摇滚派对,Rock Party,ヒートソウル,로큰롤 파티,搖滾派對,MainSkill.json
02_skill,技能名称,MainSkill.300401.1,热情双月,Ardent Twin Moons,ルナティックパッション,뜨거운 트윈 문,熱情雙月,MainSkill.json
02_skill,技能名称,MainSkill.300501.1,嘭嘭光芒,Glimmer Bubbles,ポンポンスパーク,펑펑 광채,嘭嘭光芒,MainSkill.json
02_skill,技能名称,MainSkill.300601.1,安眠之光,Light Lullaby,スイートドリーム,숙면의 빛,安眠之光,MainSkill.json
02_skill,技能名称,MainSkill.300701.1,翠色梦彩,Emerald Dreamscape,夢のまにまに,취옥색 꿈결,翠色夢彩,MainSkill.json
02_skill,技能名称,MainSkill.300801.1,顺风旅程,Tailwind Journey,風とともに,순풍의 여정,順風旅程,MainSkill.json
02_skill,技能名称,MainSkill.300901.1,梦幻泡影,Dreamlike Illusion,スパークルレイン,몽환의 거품,夢幻泡影,MainSkill.json
02_skill,技能名称,MainSkill.301001.1,蒸汽清香,Aromatic Steam,ヴェイパーブレス,훈연의 향기,蒸汽清香,MainSkill.json
