ship_id,zh_CN,en,ja,zh_TW,ko,english_name,ship_type_zh,ship_type_en,nation_zh,nation_en,variant
9707031,苍龙·META,Souryuu META,蒼龍(META),蒼龍·META,소류·META,Souryuu META,正航,Aircraft Carrier,META,META,META
9707041,贝亚恩·META,Béarn META,ベアルン(META),貝亞恩·META,베아른·META,Béarn.META,正航,Aircraft Carrier,META,META,META
9707051,大凤·META,Taihou META,大鳳(META),大鳳·META,다이호·META,Taihō.META,正航,Aircraft Carrier,META,META,META
9707061,大黄蜂·META,Hornet META,ホーネット(META),大黃蜂·META,호넷·META,Hornet.META,正航,Aircraft Carrier,META,META,META
9707071,光荣·META,Glorious META,グロリアス(META),光榮·META,글로리어스·META,Glorious.META,正航,Aircraft Carrier,META,META,META
9707081,约克城·META,Yorktown META,ヨークタウン(META),約克鎮·META,요크타운·META,Yorktown.META,正航,Aircraft Carrier,META,META,META
9708011,U-556·META,U-556 META,U-556(META),U-556·META,U-556·META,U-556.META,潜艇,Submarine,META,META,META
9712011,女灶神·META,Vestal META,ヴェスタル(META),女灶神·META,베스탈·META,Vestal.META,维修,Repair,META,META,META
9713011,黑暗界·META,Erebus META,エレバス(META),黑暗界·META,에레버스·META,Erebus.META,重炮,Monitor,META,META,META
10100011,涅普顿,Neptune,ネプテューヌ,,넵튠,HDN Neptune,轻巡,Light Cruiser,联动阵营,Collab,
10100021,诺瓦露,Noire,ノワール,,느와르,HDN Noire,重巡,Heavy Cruiser,联动阵营,Collab,
10100051,绀紫之心,Purple Heart,パープルハート,,퍼플 하트,HDN Purple Heart,轻巡,Light Cruiser,联动阵营,Collab,
10100061,圣黑之心,Black Heart,ブラックハート,,블랙 하트,HDN Black Heart,重巡,Heavy Cruiser,联动阵营,Collab,
10100071,群白之心,White Heart,ホワイトハート,,화이트 하트,HDN White Heart,驱逐,Destroyer,联动阵营,Collab,
10100081,翡绿之心,Green Heart,グリーンハート,,그린 하트,HDN Green Heart,正航,Aircraft Carrier,联动阵营,Collab,
10200011,22,,,,,,驱逐,Destroyer,联动阵营,Collab,
10200021,33,,,,,,驱逐,Destroyer,联动阵营,Collab,
10300011,久远,,クオン,,쿠온,,重巡,Heavy Cruiser,联动阵营,Collab,
10300021,猫音,,ネコネ,,네코네,,驱逐,Destroyer,联动阵营,Collab,
10300031,露露缇耶,,ルルティエ,,루루티에,,轻巡,Light Cruiser,联动阵营,Collab,
10300041,乌璐露,,ウルゥル,,우루루,,轻航,Light Carrier,联动阵营,Collab,
10300051,萨拉娜,,サラァナ,,사라나,,轻航,Light Carrier,联动阵营,Collab,
10300061,芙米露露,,フミルィル,,후미뤼르,,正航,Aircraft Carrier,联动阵营,Collab,
10400011,绊爱,Kizuna AI,キズナアイ,,키즈나 아이,KizunaAI,驱逐,Destroyer,联动阵营,Collab,
10400021,绊爱·Elegant,Elegant Kizuna AI,キズナアイ・エレガント,,키즈나 아이 - 엘레강트,KizunaAI·Elegant,重巡,Heavy Cruiser,联动阵营,Collab,
10400031,绊爱·Anniversary,Anniversary Kizuna AI,キズナアイ・アニバーサリー,,키즈나 아이 - 애니버서리,KizunaAI·Anniversary,正航,Aircraft Carrier,联动阵营,Collab,
10400041,绊爱·SuperGamer,Super Gamer Kizuna AI,キズナアイ・スーパーゲーマー,,키즈나 아이 - 슈퍼 게이머,KizunaAI·SuperGamer,战列,Battleship,联动阵营,Collab,
10600011,玛莉萝丝,Marie Rose,マリー・ローズ,瑪莉蘿絲,마리 로즈,Marie Rose,驱逐,Destroyer,联动阵营,Collab,
10600021,穗香,Honoka,ほのか,穗香,호노카,Honoka,战列,Battleship,联动阵营,Collab,
10600031,霞,Kasumi,かすみ,霞,카스미,Kasumi,重巡,Heavy Cruiser,联动阵营,Collab,
10600041,海咲,Misaki,みさき,海咲,미사키,Misaki,轻巡,Light Cruiser,联动阵营,Collab,
10600051,凪咲,Nagisa,なぎさ,凪咲,나기사,Nagisa,战列,Battleship,联动阵营,Collab,
10600061,女天狗,Nyotengu,女天狗,女天狗,뇨텐구,Nyotengu,正航,Aircraft Carrier,联动阵营,Collab,
10600071,莫妮卡,Monica,モニカ,莫妮卡,모니카,Monica,轻巡,Light Cruiser,联动阵营,Collab,
10600081,露娜,Luna,ルナ,露娜,루나,Luna,轻航,Light Carrier,联动阵营,Collab,
10600091,环,Tamaki,たまき,環,타마키,Tamaki,战巡,Battlecruiser,联动阵营,Collab,
10600101,伊莉丝,Elise,エリーゼ,伊莉絲,엘리제,Elise,正航,Aircraft Carrier,联动阵营,Collab,
10600111,雫,Shizuku,しずく,雫,시즈쿠,Shizuku,战列,Battleship,联动阵营,Collab,
10600121,香迪,Shandy,シャンディ,香蒂,샌디,Shandy,重巡,Heavy Cruiser,联动阵营,Collab,
10600131,筑紫,Tsukushi,つくし,筑紫,츠쿠시,Tsukushi,驱逐,Destroyer,联动阵营,Collab,
10600141,派蒂,Patty,パティ,派蒂,패티,Patty,潜艇,Submarine,联动阵营,Collab,
10600151,千乃,Yukino,ゆきの,千乃,유키노,Yukino,轻巡,Light Cruiser,联动阵营,Collab,
10700011,天海春香,Haruka Amami,天海春香,天海春香,아마미 하루카,Haruka Amami,轻巡,Light Cruiser,联动阵营,Collab,
10700021,如月千早,Chihaya Kisaragi,如月千早,如月千早,키사라기 치하야,Chihaya Kisaragi,正航,Aircraft Carrier,联动阵营,Collab,
10700031,水濑伊织,Iori Minase,水瀬伊織,水瀨伊織,미나세 이오리,Iori Minase,战列,Battleship,联动阵营,Collab,
10700041,三浦 梓,Azusa Miura,三浦あずさ,三浦梓,미우라 아즈사,Azusa Miura,重巡,Heavy Cruiser,联动阵营,Collab,
10700051,秋月律子,Ritsuko Akizuki,秋月律子,秋月律子,아키즈키 리츠코,Ritsuko Akizuki,运输,Munition Ship,联动阵营,Collab,
10700061,双海亚美,Ami Futami,双海亜美,雙海亞美,후타미 아미,Ami Futami,潜艇,Submarine,联动阵营,Collab,
10700071,双海真美,Mami Futami,双海真美,雙海真美,후타미 마미,Mami Futami,潜艇,Submarine,联动阵营,Collab,
10800011,宝多六花,Rikka Takarada,宝多六花,寶多六花,타카라다 릿카,Rikka Takarada,轻巡,Light Cruiser,联动阵营,Collab,
10800021,新条茜,Akane Shinjo,新条アカネ,新條茜,신죠 아카네,Akane Shinjo,战列,Battleship,联动阵营,Collab,
10800031,莲,Hass,はっす,哈絲,핫스,Hass,轻巡,Light Cruiser,联动阵营,Collab,
10800041,奈美子,Namiko,なみこ,奈美子,나미코,Namiko,重巡,Heavy Cruiser,联动阵营,Collab,
10800051,南梦芽,Yume Minami,南夢芽,南夢芽,미나미 유메,Yume Minami,重巡,Heavy Cruiser,联动阵营,Collab,
10800061,飞鸟川千濑,Chise Asukagawa,飛鳥川ちせ,飛鳥川千瀨,아스카가와 치세,Chise Asukagawa,正航,Aircraft Carrier,联动阵营,Collab,
10800071,貉,Mujina,ムジナ,貉,무지나,Mujina,战列,Battleship,联动阵营,Collab,
10800081,第二代,The 2nd,2代目,第二代,2대,Nidaime,航战,Aviation Battleship,联动阵营,Collab,
10800091,公主,Princess Hime,ひめ,公主,공주,Hime,运输,Munition Ship,联动阵营,Collab,
10900011,莱莎琳·斯托特,Reisalin Stout,ライザリン・シュタウト,萊莎琳·斯托特,라이잘린 스타우트,Reisalin Stout,轻巡,Light Cruiser,联动阵营,Collab,
10900021,科洛蒂娅·巴兰茨,Klaudia Valentz,クラウディア・バレンツ,科洛蒂婭·巴蘭茨,클라우디아 발렌츠,Klaudia Valentz,轻航,Light Carrier,联动阵营,Collab,
10900031,帕特莉夏·阿贝尔海姆,Patricia Abelheim,パトリツィア・アーベルハイム,派翠夏‧阿貝爾海姆,파트리샤 아벨하임,Patricia Abelheim,战列,Battleship,联动阵营,Collab,
10900041,莉拉·德西亚斯,Lila Decyrus,リラ・ディザイアス,莉拉·德西亞斯,릴라 디자이어스,Lila Decyrus,重巡,Heavy Cruiser,联动阵营,Collab,
10900051,赛莉·古劳斯,Serri Glaus,セリ・グロース,賽莉‧古勞斯,세리 글로스,Serri Glaus,正航,Aircraft Carrier,联动阵营,Collab,
10900061,卡菈·伊迪亚斯,Kala Ideas,カラ・イデアス,卡菈·伊迪亞斯,칼라 이데아스,Kala Ideas,超巡,Large Cruiser,联动阵营,Collab,
11000011,飞鸟,Asuka,飛鳥,飛鳥,아스카,Asuka,轻巡,Light Cruiser,联动阵营,Collab,
11000021,斑鸠,Ikaruga,斑鳩,斑鳩,이카루가,Ikaruga,重巡,Heavy Cruiser,联动阵营,Collab,
11000031,焰,Homura,焔,焰,호무라,Homura,潜艇,Submarine,联动阵营,Collab,
11000041,雪泉,Yumi,雪泉,雪泉,유미,Yumi,正航,Aircraft Carrier,联动阵营,Collab,
11000051,雪不归,Fubuki,雪不帰,雪不歸,후부키,Fubuki,战列,Battleship,联动阵营,Collab,
11000061,紫,Murasaki,紫,紫,무라사키,Murasaki,轻航,Light Carrier,联动阵营,Collab,
11000071,夕烧,Yūyaki,夕焼,夕燒,유우야키,Yūyaki,重巡,Heavy Cruiser,联动阵营,Collab,
11400011,赫斯缇雅,Hestia,ヘスティア,赫斯緹雅,헤스티아,Hestia,维修,Repair,联动阵营,Collab,
11400021,琉·璃昂,Ryu Lion,リュー・リオン,琉·璃昂,류 리온,Ryu Lion,轻巡,Light Cruiser,联动阵营,Collab,
11500011,夜刀神十香,Tohka Yatogami,夜刀神十香,夜刀神十香,야토가미 토카,Tohka Yatogami,重巡,Heavy Cruiser,联动阵营,Collab,
11500021,鸢一折纸,Origami Tobiichi,鳶一折紙,鳶一折紙,토비이치 오리가미,Origami Tobiichi,正航,Aircraft Carrier,联动阵营,Collab,
11500031,五河琴里,Kotori Itsuka,五河琴里,五河琴里,이츠카 코토리,Kotori Itsuka,战列,Battleship,联动阵营,Collab,
11500041,四糸乃,Yoshino,四糸乃,四糸乃,요시노,Yoshino,轻航,Light Carrier,联动阵营,Collab,
11500051,时崎狂三,Kurumi Tokisaki,時崎狂三,時崎狂三,토키사키 쿠루미,Tokisaki Kurumi,轻巡,Light Cruiser,联动阵营,Collab,
11500061,八舞耶俱矢·八舞夕弦,Kaguya Yamai・Yuzuru Yamai,八舞耶倶矢・八舞夕弦,八舞耶俱矢·八舞夕弦,야마이 카구야 · 야마이 유즈루,Kaguya Yamai·Yuzuru Yamai,轻巡,Light Cruiser,联动阵营,Collab,
